date,title,count,url,description
2010.11.22.,쉬운말로 바꿔주세요~~~~~~~~ 오늘까지!!!!!!!!!!!!!!! 부탁드려요~~~~ㅠㅜ,68,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=120500666&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=702&search_sort=3&spq=0,"UFO 이야기UFO 이야기 1.심심하면 대중매체에 등장하는 것이 UFO이다. 아니나 다를까, 또 경향신문 기사에 경기도고양에서 찍었다는 사진과 함께 관련 기사가 등장했다. (""고양 달빛마을에 뜬 UFO… 지난연말 초등생이 촬영본지 제보"", [경향신문] 2010년 01월 12일) 논의를 위해 사진을 전재한다. 1이런 기사가 나오면 조작이다 아니다, 찬반이 분분하다. 어디 한번 문제의 본질을 짚어보자. 우선 UFO는 항상 존재한다. 뭔가 하늘에 떠 있고 그것을 보는 사람이 무엇인지 알 수없으면 말 그대로 UFO이다. 미확인 비행물체(Unidentified Flying Object)인 것이다.그러나 UFO의 논란에서는 그런 것이 대상이 아니다. 실제 UFO 가운데에는 조류, 구름등의 기상현상, 천체현상, 인공위성, 비행기, 개발 중인 군사용 기기, 화산 등의 지각활동,풍선이나 장난감 등등 다양한 현상이나 물체들로 판명이 나거나 추측되는 경우가대부분이다. 사진의 고의적인 조작도 있고 고의는 아닐지라도 카메라의 기기 혹은 광학적인오작동에 의해 생겨난 것들도 있다. 이런 것들은 처음에는 UFO이었으나 결국 내용이밝혀져 UFO가 아니게 된다. 사람들이 이야기하는 UFO는 고도의 지적 외계생명체에 기원을 갖고 있는 것들이다. 따라서모호한 용어인 UFO 대신 AFO(Alien Flying Object)라고 하는 것이 어떨까. 여기서사람들이 흔히 보이는 오류 중 하나가 외계에 생명체가 있을 가능성이 높다는 사실을AFO의 존재의 증거로 삼는 것이다. 물론 전자는 상당한 설득력을 갖고 있다. 우주에는헤아릴 수 없이 많은 별이 존재하고 그 별들에는 행성들과 위성들이 존재할 확률이 높다.그 중 지구형 행성 혹은 위성은 다수 존재할 것이고, 그 중에서 실제 생명이 기원했을확률도 있다. 그리고 지구식이 아닌 색다른 환경에서의 생명체의 발생도 생각해 볼 수있다. 따라서 우주에 지구가 아닌 어딘가에 생명체가 있을 확률은 무척 높다. 지구 자체의생명의 시작도 혜성을 통해 유입된 생명체에 의한 것으로 보는 학설도 있다. 그러나 이런 논의는 인간의 과학기술 능력을 훨씬 뛰어 넘은 AFO와 그대로 이어질 수없다. 지금까지 외계의 생명체를 찾는 노력과 함께 지적인 생명체를 찾는 노력도 이어져왔다. 생명체를 지니고 있는 천체가 다수라면 그 중 일부는 지구에서의 인간처럼 지적생명체로까지 진화했을 가능성은 있는 것이고, 또 그 중 일부는 인간보다 더 진화 혹은발달했을 가능성도 있고, 또 그 중 일부는 (태양계에 그런 존재는 없으니까 다른 별시스템에 존재할 것이기에) 무척 먼 거리의 성간(成侃) 우주여행을 할 만큼 발달하고, 또그런 여행의 어려움을 무릅쓸 만큼 어떤 동기가 있을 수 있다. 우선 이렇게 가능성의가능성이 거듭될수록 확률이 기하급수적으로 낮아진다는 사실을 기억해야 한다. 가능한것과 그 가능성의 실현은 반드시 동일한 것은 아니다. 나아가서 더 큰 문제는 그런 존재가 실제 존재한다 해도 그들이 지구라는 특정한 천체를찾아올 확률은 더욱 작다는 것이다. 실질적으로 이 모든 조건들이 맞을 확률은 0에 가깝다.그럼에도 불구하고 그 확률은 완전히 0이라고 할 수는 없기에, AFO 존재론 자는 실제AFO들이 관측되었고 그것이, 확률이 낮을 지라도 결국 발생했음을 증명하는 것이라고주장할 수 있다. 그런데 여기서 AFO 존재론의 가장 큰 단점이 드러난다. 곧 명백한 증거의 부재이다.인간보다 훨씬 우수한 지적 외계인들이 있고, 그들이 지구에 왔고 자주 출몰한다면 그들이자신들의 존재를 드러내지 않을 이유가 없다. 누구나 수긍할 증거가 있어야 하는데,지구인들이 아직 준비가 안 되어서 그들이 스스로를 숨기고 있다거나 국가적인 차원의음모가 있어 그들의 존재를 숨기고 있다는 식의 억지 설명만이 있을 따름이다. 차라리북극을 통해 들어가는 지구 안의 거대한 구멍 속에, 혹은 버뮤다 삼각지대 안에 인간보다위대한 종족이 살고 있고 그들의 이동수단이 UFO라고 설명하는 것이 더 재미있을 것이다. 인간이 아직 발견해 내지 못한 종(種)이 허다하고, 이제 겨우 이해하기 시작한 생명과물질의 신비가 있고, 땅속과 바다 속과 밀림 속 등 인간이 알지 못하는 영역이 많다.따라서 하늘의 미확인 물체나 현상 가운데에도 우리가 아직 잘 이해할 수 없는 것이 있을것임에 틀림없다. 그러나 그 물체나 현상 자체가 우리가 일방적으로 이해해야 하는 어떤것이 아닌, 우리에게 자의적으로 얼마든지 말을 걸어오고 반복적으로 등장하여 자신들의존재에 대한 증거를 남길 수 있는 지적인 존재일 때는 AFO 존재론 자들의 이야기는 아직절대적인 허구에 불과하다는 것이 자명해진다. 신문에 실린 사진을 보면 UFO 주위의 픽셀(pixel)이 마치 다른 그림을 가져다가 덧붙인것처럼 불규칙한 것을 볼 수 있고 이것은 사진을 확대해 보면 더 명확해진다. 이것은가지고 저 사진이 조작이라고 말하는 사람들이 많았다. 그러나 실제 이것은 사진의해상도(resolution)가 처음부터 낮거나 높았던 것을 질(quality)을 낮추었을 때 생기는것이다. 따라서 사진을 수정하는 방식의 조작은 아니다. 이러한 경계 주위의 불규칙성은사진 오른쪽 하단의 모니터로 보이는 물체의 경계에서도 볼 수 있다. UFO를 보면 전체적으로 모니터와 마찬가지로 어둡다. 만일 UFO가 사진이 주장하고자하는 것처럼 아파트 위로 떠 있었다면 앞의 아파트들처럼 태양을 받아 빛나고 있어야 한다.(물론 UFO가 일종의 광학 스텔스 기능을 갖고 있다고 한다면 할 말은 없지만.) 따라서UFO란 것은 사진을 찍은 아파트의 그늘 안에 있는 물체일 수밖에 없다. UFO 형태의장난감과 풍선이 제안되지만 더 간단한 설명은 유리창에 붙어 있는 UFO 형태의 스티커혹은 종이이다. UFO를 확대해보면 맨 위쪽의 모자 형태의 선이 유난히 어두운 것을 볼 수 있다. 내가우리 집 창문 밖으로 찍은 다음 사진을 보라.이 사진은 2592x1944로 촬영한 후, 그 중 700x1046을 잘라낸 후, 신문의 사진과 같이가로가 342 픽셀이 되도록 사이즈를 조정한 후, 질(quality)을 70%로 하여 저장한 것이다.그러니까 촬영하고 크기와 질을 조정한 것 밖에는 없다. 여기의 UFO를 확대하면 신문의UFO와 마찬가지로 상부의 모자 모양의 선이 유난히 검고, 전체적으로 특히 경계를 따라보이는 어두운 색깔의 명암의 분포의 차이도 유사함을 볼 수 있다. 왜 이런 패턴을 보이는것일까. 그것은 광원이 위쪽에 있을 때 날카로운 경계에서 생기는 빛의 미세한 회절현상때문이다. 신문의 사진과 내가 찍은 사진의 유사함이 주목된다. 다만 날씨가 흐리고 구도가 다를뿐이다. 내가 한 것은 햇볕이 들지 않는 유리창에 검은 계통의 종이로 만든 UFO 모양을붙이고 사진을 찍은 것일 따름이다. 오른쪽 하단에 노트북 모니터도 넣었지만 작게 나왔다.여기서 태양은 구름에 많이 가려져 있었지만 오른쪽에 있었다. 아마 다음날, ""대전에서도UFO 목격!""이라는 신문기사가 나올지도 모르겠다. 하늘에 나타나는 현상들에는, 우리 주위에 나타나는 여하한 다른 현상들과 같이 관심을갖게 마련이고 또 가져야만 할 이유도 많다. 그러나 지구 밖의 고도의 지적 생명체에 의한현상으로는 볼 이유는 전혀 없다. 너무 어리석지 않은가. 내게는 발 하나 높이 든다고물위를 걷는다고 주장한 어떤 작자가 생각날 따름이다.용어 정리대중매체-신문, 잡지, 영화, 텔레비전 따위와 같이 많은 사람에게 대량으로 정보와 사상을 전달하는 매체연말-한 해의 마지막 무렵 논의-어떤 문제에 대하여 서로 의견을 내어 토의함. 또는 그런 토의전재-소설이나 논문 따위의 글을 출판물에 실을 때에 전체를 다 실음UFO 이야기 2.UFO를 타고 우주여행을 한 노인의 이야기1955년 영국의 한 작은 마을에서는 74살의 농부 제빙톤이 갑자기 실종되는 사건이 발생하였습니다. 배낭을 메고 숲속으로 달려 들어가는 것을 마지막으로 영영 행방불명이 된 제빙톤을 찾던 경찰은 그가 숲으로 들어간 뒤 길을 잃었을 확률이 높다라며 수백여 명의 수색 대원들을 풀어 그를 찾으려 하였지만 실패를 하였습니다. 얼마 후 실종된 농부에게 아무런 가족이 없는 것을 알게 된 수색대원들은 먼 친척이나마 찾으려하다 또다시 실패를 하였다고 하며, 농장을 비운 채 실종된 농부는 5년간 소식이 없다 갑자기 마을에 다시 나타나 주민들을 깜짝 놀라게 하였습니다. 1960년 마을의 술집에서 술을 마시고 있던 주민들은 5년간 실종되었던 농부가 아무렇지도 않게 의자에 앉아 술을 주문하는 것을 보고 크게 놀라게 되었습니다. 농부의 모습이 5년 전 그대로였던 것을 알게 된 주민들은 그에게 어떻게 된 일이냐는 질문을 하였고, 뜻밖에도 제빙톤은 자신이 외계인 친구들과 함께 5년간 우주여행을 하였다는 말을 하여 술집에 있던 사람들을 경악케 하였습니다. 1955년 여느 때와 다름없이 숲에서 땔감을 찾다가 숲에 UFO가 착륙하는 모습을 봤다는 그는 착하게 생긴 작은 외계인이 우주여행을 하고 쉽냐고 물어봐 그렇다는 대답을 하였다는 증언을 하였고, '필요할만한 물건을 가지고 오라'는 말을 한 외계인은 농부가 집에 뛰어 들어가 옷가지 등을 배낭에 넣어 숲으로 되돌아올 때까지 기다렸다는 증언을 하였습니다. UFO를 타고 우주로 나가 외계의 많은 문명들을 방문 하였다는 제빙톤은 술집에 있던 아마추어 천문가가 '토성의 때를 가까이서 봤는가.'라는 질문을 하자 띄는 '토성에만 있지 않고 다른 행성들에도 있다. 직접 봤다'는 말을 하여 천문학자가 '말도 안 된다'며 그를 난처하게 만들었습니다. 당시 차분히 술을 마신 제빙톤은 얼굴에 미소를 짓고 '오늘밤에 UFO를 타고 다시 외계로 가기위해 잠시 들렸는데'라는 말을 하여 술집에 있던 모든 사람들을 큰소리로 웃게 만들었습니다. 그 후 술잔을 내려놓고 술집을 나온 노인은 또다시 실종이 되었다고 하며, 실종되기 직전 친분이 있던 주민을 만난 그는 별을 가리키며 '또다시 돌아올까?' 라는 말을 남기고 숲으로 들어간 뒤 실종되어 오늘날까지도 다시는 마을에 나타나지 않았습니다. 후에 천문학이 발달되면서 태양계의 다수 행성에 구식 망원경으로는 확인이 불가능했던 때가 있음을 알게 된 마을 사람들은 그때서부터 제빙톤이 다시 마을에 돌아와 주기만을 손꼽아 기다렸다고 전해집니다."
2010.11.21.,불은 기체에 속하나요 물체에 속하나요 ? 아니면 액체 인가요?,402,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=120361627&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=705&search_sort=3&spq=0,불은 기체에요 액체에요 물체에요 ?내공냠냠 뼈와 살을 분리 합니다
2010.11.08.,왜 질량은 같고 부피가 다른 물체들은 왜 무게감이 다를까요?,183,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119760079&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=722&search_sort=3&spq=0,"제가 학교 영재 관찰 때문에 묻는 것입니다. 하지만 검색을 해도 제가 원하는 답은 나오지 않았습니다.그래서 묻는 건데요. 제가 실험시간에 질량이 같은 분동과 필통의 무게감을 비교해 보았습니다. 그런데 분동이 필통보다 묵직한 느낌이 들었습니다. 그럼,왜 질량은 같지만 부피가 다른 물체들의 무게감은 다른가요?대답을 자세히 해주시길 바랍니다... 최대한 11/9일까지 답변해 주십시오."
2010.11.02.,여러 물체에 떨어뜨린 물의 증발 속도가 다른 이유,310,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119479435&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=727&search_sort=3&spq=0,제가 종이 금속 나무판 스펀지 이런곳에 다 물을 몇방울 같은 양으로 떨어뜨렸는데 증발 하는 속도가 달라요 왜 다른거죠?여러 물체에 떨어뜨린 물의 증발 속도가 다른 이유좀 알려 주세여급급한사람임
2010.11.04.,그림자가 원래 물체보다 작거나 큰 이유는?,208,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119417930&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=728&search_sort=3&spq=0,$$$$$
2010.10.31.,6학년 과학 1단원,67,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119350880&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=730&search_sort=3&spq=0," 현재 포항의 모 초등학교에 다니고 있는 6학년 생입니다.과학 공부를 하다가 모르는 것이 생각 났는데요...물속에서의 물체의 압력은 사방에서 골고루 작용 한다고 되어 있는데요,그런데 왜 댐을 지을 때 아랫쪽을 두껍게 짓는 이유가'물이 깊어질 수록 물속에서의 물의 압력은 세어진다' 일까요?사방에서 골고루 작용한다던 물의 압력이 깊어짐에 따라 세어지는 이유,궁금합니다. 빠른 답변 부탁 드립니다.죄송하지만 내공을 많이는 드리지 못하겠습니다."
2010.10.31.,물에 뜨는 물체 질문.,99,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119345241&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=732&search_sort=3&spq=0, 공기 중에서의 무게=물체가 밀어낸 물의 무게이유가 뭐죠?
2010.10.28.,열이잘통하지않는물체가르쳐주세요,200,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119220716&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=735&search_sort=3&spq=0,쌤이준비물로가져오라해서..............................................
2010.10.28.,6학년2학기시험문제,129,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119169524&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=738&search_sort=3&spq=0,안녕하세요 오늘 시험을본 6학년 학생입니다. 바로 질물들어가겠습니다.1.과학시험문제에서물체에닿는면적을 일부로 넓게해서 압력을작게하는경우에 부츠라고 썻는데 맞나요?2.사회시험문제에서 환경보전의 의무를 환경보존의 의무라고 썼는데 맞을까요? 좋은질문 기다리겠습니다 내공냠냠 신고진짜갑니다 ㅎㅎ 성의없는 질문도 ㅂ2ㅂ
2010.10.27.,물속에서의 무게와 압력,503,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119144901&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=740&search_sort=3&spq=0,[물 속에서의 무게와 압력]왜 물체가 물 속에서는 가벼워 질까요?빨리 알려주세요.
2010.10.25.,우리 학교  6학년2학기학업성취도 과학문제,77,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=119038719&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=744&search_sort=3&spq=0,6학년2학기 중간고사를 보았습니다. 근데 이상한 문제가 있더라고요 제가 그문제를 맞는줄알았는데 틀렸어요 그문제가6. 다음그림에서 (나)저울의 눈금이 (가)저울의 눈금과 같은 이유를 설명하시오이고요 가는 그냥 물이가득찬비커 밑에 앉은뱅이저울이 있고요나는 물이가득찬비커에 나무도막이 올려져(물에뜸)있고 물이 넘치면그걸담을기구가 밑에있어요제가 그래서 답을 물에뜨는 물체는 물속에서 무게가 0g이기 때문이다 라고 썼거든요 근데 틀렸다네요 이게맞는가요??빠른답변부탁하고 내공20검
2010.10.23.,물의 깊이에 따라 물체의 무게도 변하는가?,155,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118922837&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=748&search_sort=3&spq=0,저는 초등학교 6학년 과학을 배우고 있는 학생입니다.중간고사 대비공부를 하다가 한가지 의문이 들어서 이렇게 질문합니다.문제집에서는 (물에 잠긴 깊이에 의해서는 무게가 변하지 않는다.)라고 배웠습니다.그런데 정말로 물의 깊이에 따라서 물체의 무게가 변하지 않나요?제 생각엔 물의 깊이가 깊어질수록 수압이 세짐에 의해 물체의 무게가 조금 더 무거워 질거라고 생각했거든요.그러니까 질문은물의 깊이에 따라 물체의 무게가 변하는가? 입니다.이왕이면 빨리 답변해주시면 좋겠구요 좋은 답변 주세요내공냠냠은 사절입니다--
2010.10.25.,물에뜨는 물체가 물 속에 들어갔을 때의 무게,282,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118819747&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=751&search_sort=3&spq=0,물에 뜨는 물체가 물속에 들어갔을때의 무게가 어떻게 되나요??0인가요? 아님 0g인가요?? 5분내로 답변 플리즈
2010.10.20.,6학년 2학기 과학문제를 풀다가 모르는게 있어서 질문드립니다,28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118799134&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=756&search_sort=3&spq=0,"1단원 물 속에서의 무게와 압력문제 중 아르키메데스가 왕관에 불순물이 섞인것을 알아낸 것에 대한 문제가 있는데, 도저히 이해가 안되서 질문을 드립니다. <문제>만일 왕관에 은이 섞여 있다면, 같은 무게의 왕관과 금덩어리를 물에 넣었을 때 어떻게 되는지 설명하시오. <답>같은 무게의 왕관과 금덩어리를 물에 넣었을 때, 왕관에 금보다 가벼운 은이 섞여 있다면 왕관의 부피가 금덩어리보다 크므로 더 많은 양의 물이 넘치게 됩니다.인데요, 밑줄 친 부분이 이해가 안되요. 이렇게 되었을 때 어째서 '왕관에 금보다 가벼운 은이 섞여 있다면' 라고 했는데 왕관쪽이 더 많은 물이 넘칠 수 있는거죠? 물체가 가벼우면 물이 덜 넘치지 않나요? 은이 더 가볍다고했는데 왜 더 많이넘쳤을까요?제발 빠르고 정확한 답변 해주세요 "
2010.10.20.,6학년2학기과학,164,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118796062&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=758&search_sort=3&spq=0,"↑4번 예과학 1.물에뜨는물체가 아닌 것은 무엇입니까 ? .. ()1.철판2. 양초 3.나무토막 4.스티로폼5.고무공 2. 공기주에서 물체의 무게가 600g이고 물속에 잠긴물체가 밀어 낸 물의 무게가 200g이라면 물속에서물체의 무게는 얼마입니까?1. 0g2. 200g 3. 400g 4. 600g 5.800g 3.공기중에서 400g 인 물체가 가득 찬 물을 넘치게하면서 물속에 넣었더니 240g이 되었습니다. 이때넘친 물의 무게는 얼마인지 쓰시오( )4.맨위쪽 그림과 같이 페트병에 구멍을 여러방향으로뚫어 물속에 넣었다가 꺼내 보았습니다.이 실험으로알게 된 사실은 무엇입니까?......( )1.물의압력은 옆에서만 작용한다.2.물의압력은 위에서만 작용한다3.물의압력은 아래에서만 작용한다.4.물의압력은 모든방향에서 작용한다.5.물의압력은 세기는 물의 깊이와 관계없다.5. 물풍선 분스를 만들려고 합니다. 물풍선에 테이프를 붙인후구멍을 뚫을때 어떤도구를 사용하는것이좋습니까?....( )1.칼 2.바늘 3. 가위 4.빨대 5.손톱깍기 6.빨대로 만든 잠수함이 떠잇을때와 가라앉아 있을때 빨대속에 있는 물에 대한설명으로 옳은 것은 어느것입니까?............. ( )1.물의높이는 서로같다.2물의양이 많을수록 잘뜬다.3.떠있을때의물의높이가 높다.4.가라앉을 때는 빨대 속에 물이 거의 없다.5.떠있을때 보다 가라앉을때 물의 양이 많다.7. 다음은 빨대로 잠수함을 만들어 손으로 눌렀을때나타나는 현상을 설명한것입니다()안에 알맞은말을 쓰시오페트병을손으로 누르면 ( ㄱ )은 그대로 지만빨대속으로 물이 들어가면서 (ㄴ )이 커져서잠수함이 가라앉게 된다. ㄱ :() ㄴ : ( ) 8.고무 찰흙을 뭉쳐서 물에 넣었더니 위와 같이 가라앉았습니다. 이 실험에서 고무 찰흙을 물에 뜨게하려면어떻게 해야할지 쓰시오( )9.사람들이 댐을 건설할 때 윗부분 보다 아랫부분을 더두껍고 튼튼하게 만듭니다. 그이유는무엇인지 쓰시오 ( ) 10. 다음 ()안에 들어갈 알맞은 말을 고르시오 물체의 무게가 같을 때 바닥과 접촉하는 면적이(작을,클)수록 압력이 커진다.11. 더움즁 업룍울 작게 하여 생활에 이용한 경우는 어느것입니까 ? 1 컬 2 섭 3 못 4 스키 5 축구화 ----------------------- 내공 백 겁니다,. "
2010.10.24.,6학년 과학 1단원문제! 공식점여!,198,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118795765&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=759&search_sort=3&spq=0,공기중에서 물체의 무게를 잰 후 가득 찬 물을 넘치게 하면서 물속에서 물체이 무게를 재어보았습니다이때 물속에서 물체의 무게는 몇 g인지 계산하시오.. 1.빈 수조의 무게:250g 2.공기 중에서의 물체의 무게:640g 3.흘러넘친 물이 담긴 수조의 무게:290g 답은 아는데 공식을 몰라여!!좀 해설해주세여!!!부탁해여...내공50
2010.10.22.,양초는 물에 뜨나요?,"1,361",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118785893&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=763&search_sort=3&spq=0,"시험을 앞두고 요점정리를 하려고 문제집을 폈는데, 정신없이 요점정리를 하다보니물에 뜨는 물체 목록에 양초가 들어가 있더라구요.혹시 잘못 했나 싶어 문제집을 찾아봤는데 역시나 양초는 물에 뜬다고 나와있었구요.이게 맞는건가요? 정말 궁금합니다.전 궁금할때 바로 찾지 않으면 못 견디는 성격이라서......꼭 답변해주세요. 내공 겁니다!* 욕설글과 비방글, 쓸데없는 답변, 귀신글, 내공냠냠 등은 다 신고합니다. * "
2010.10.19.,(과학)5한녕 과학질문,31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=118745983&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=764&search_sort=3&spq=0,"고학질문을 할게욤....답변좀오 1.볼록렌즈에 대한 설명으로 옳지 않은것은 어느것입니까?①빛이 펴저 나가게 한다.②가운데가 두꺼운 렌즈이다.③사진기,현미경등에 사용된다.④멀리있는 물체가 거꾸로 보인다.⑤가까이 있는 물체가 크게 보인다 . 2. 물 100 g에 설탕을 조금씩 넣어 녹여서 115g의설탕물로 만들었습니다.처음준비한 설탕이 50g이라면 남아 있는 설탕의 무게는 얼마 이겟는지쓰시오. 3.2분에 2800m를 달리는 자동차의 시속은 얼마 입니까? 4.뜨겁고 진한 백반용액의 물체를 매달아놓은 것이 있습니다.물체의 백밤결정이 달라붙어 커지게 하려면 어떻게 해야하는지 쓰시오. 5.다음은 어떤 생물의 대한 설명인지 쓰시오.-햇빛이 비치지 않고,축축하고,따듯한 곳에서 잘 자란다.-전채적으로 실모양이면 색깔을 띈 부분이 있다.-상한음식에 생기지만,발효 음식을 만들때 이용되기도 한다. 요5가 좀 부탁드립니다."
